,AP Interest DEV Stat,Field DEV Stat
0,0.07626094674556222,0.4466528606446957
1,0.00861564760026302,0.32666566781671225
2,0.0006840236686390612,0.17724866095953884
3,0.10637633136094687,0.4323959879070738
4,0.19609000657462217,0.601939821342687
5,0.057846416831032144,0.0005363687425642042
6,0.07499171597633127,0.0009365928680745086
7,0.01974385272846806,0.03402178724359138
8,9.000657462196217e-05,0.16831032215647582
9,9.000657462196217e-05,0.17724866095953884
10,5.15450361604185e-05,0.16831032215647582
11,0.0005686390532544301,0.10512827354258539
12,0.0018335963182117203,0.13486937300272753
13,5.15450361604185e-05,0.09827110019217583
14,0.00819257067718603,0.08525047530890789
15,0.08574385272846823,0.37768090301508994
16,0.16767975016436565,0.3144899605317438
17,0.057846416831032144,0.00015393235596548917
18,0.08439769888231417,0.007117832139844498
19,0.03629513477975011,0.0030711215374626664
20,0.0032694937541091194,0.05173837519951338
21,0.0005686390532544301,0.0674538425278839
22,0.005453254437869797,0.04241760000985158
23,0.005453254437869797,0.04241760000985158
24,9.000657462196217e-05,0.056745623703119835
25,0.011487442472057819,0.06198411281257668
26,0.0016412886259039971,0.05173837519951338
27,0.020397698882314318,0.0790870237760495
28,0.09578231426692974,0.13486937300272753
29,0.07499171597633127,0.0009365928680745086
30,0.06614128862590393,0.013601462973111149
31,0.03629513477975011,0.0027153667592313456
32,0.0032694937541091194,0.009688160412566043
33,0.0016412886259039971,0.03402178724359138
34,0.005453254437869797,0.005917159763313584
35,0.005453254437869797,0.0011500457350133047
36,0.0032694937541091194,0.004378520347462928
37,0.01974385272846806,0.001994963333312792
38,0.011487442472057819,0.009688160412566043
39,9.000657462196217e-05,0.014384123485220052
40,0.15430795529257083,0.09164516744761667
41,0.07499171597633127,0.013601462973111149
42,0.08439769888231417,0.019080086557874174
43,0.04292333990795523,0.003951614613585343
44,0.011487442472057819,0.00015393235596548917
45,0.0032694937541091194,0.004378520347462928
46,0.011487442472057819,0.007687039785014621
47,0.011487442472057819,0.0011500457350133047
48,0.0016412886259039971,0.0005363687425642042
49,0.015337869822485162,0.0011500457350133047
50,0.015337869822485162,0.0005363687425642042
51,0.0035387245233399318,0.014384123485220052
52,0.10637633136094687,0.038104073323796304
53,0.07499171597633127,0.01120901208950521
54,0.07499171597633127,0.029032326478896635
55,0.03629513477975011,0.009047801811749667
56,0.0032694937541091194,0.00015393235596548917
57,0.011487442472057819,0.0005363687425642042
58,0.015337869822485162,0.0003940668312716734
59,0.024705391190006514,0.0003940668312716734
60,0.00819257067718603,8.278140031922508e-05
61,0.00819257067718603,0.0011500457350133047
62,0.005453254437869797,0.0005363687425642042
63,0.0057994082840236985,0.007687039785014621
64,0.11752590401051949,0.04696236730175726
65,0.06614128862590393,0.019080086557874174
66,0.07499171597633127,0.03281222099760489
67,0.05010710059171591,0.016225154462567466
68,0.00819257067718603,0.00015393235596548917
69,0.00819257067718603,0.0005363687425642042
70,0.015337869822485162,0.0011500457350133047
71,0.024705391190006514,0.0017103595107277353
72,0.0032694937541091194,8.278140031922508e-05
73,0.011487442472057819,0.00015393235596548917
74,0.005453254437869797,0.0005363687425642042
75,0.0057994082840236985,0.005917159763313584
76,0.07626094674556222,0.023162372638078983
77,0.07499171597633127,0.019080086557874174
78,0.07499171597633127,0.03281222099760489
79,0.057846416831032144,0.022166259259031283
80,0.01974385272846806,0.0027153667592313456
81,0.015337869822485162,0.0017103595107277353
82,0.024705391190006514,0.0027153667592313456
83,0.01974385272846806,0.007117832139844498
84,0.0032694937541091194,0.0003940668312716734
85,0.00819257067718603,8.278140031922508e-05
86,0.0032694937541091194,0.0009365928680745086
87,0.025436160420775844,0.001994963333312792
88,0.07626094674556222,0.005917159763313584
89,0.07499171597633127,0.025483672566038763
90,0.06614128862590393,0.03281222099760489
91,0.05010710059171591,0.019080086557874174
92,0.005453254437869797,0.0017103595107277353
93,0.0032694937541091194,0.0003940668312716734
94,0.005453254437869797,0.0027153667592313456
95,0.00819257067718603,0.003951614613585343
96,0.0005686390532544301,0.0009365928680745086
97,0.0032694937541091194,0.0027153667592313456
98,0.0016412886259039971,0.003951614613585343
99,0.0057994082840236985,2.736575217163664e-06
100,0.15430795529257083,0.005917159763313584
101,0.07499171597633127,0.03281222099760489
102,0.06614128862590393,0.03281222099760489
103,0.03629513477975011,0.019080086557874174
104,0.0016412886259039971,0.0017103595107277353
105,0.0016412886259039971,0.005419103073789727
106,0.005453254437869797,0.007117832139844498
107,0.0032694937541091194,0.005419103073789727
108,0.0006840236686390612,0.005419103073789727
109,0.0006840236686390612,0.0027153667592313456
110,5.15450361604185e-05,0.0017103595107277353
111,0.020397698882314318,0.0003940668312716734
112,0.25957718606180163,0.011920521645967854
113,0.07499171597633127,0.03281222099760489
114,0.06614128862590393,0.04106573185257257
115,0.04292333990795523,0.025483672566038763
116,5.15450361604185e-05,0.0009365928680745086
117,0.00861564760026302,0.0003940668312716734
118,0.0018335963182117203,0.003951614613585343
119,0.0006840236686390612,0.007117832139844498
120,0.01591479289940833,0.0027153667592313456
121,0.03103017751479296,0.0017103595107277353
122,0.025436160420775844,0.0027153667592313456
123,0.06733359631821181,0.0009365928680745086
124,0.5033720578566735,0.007687039785014621
125,0.06614128862590393,0.03281222099760489
126,0.06614128862590393,0.03281222099760489
127,0.01974385272846806,0.019080086557874174
128,0.011987442472057897,0.0017103595107277353
129,0.020397698882314318,0.0017103595107277353
130,0.01591479289940833,0.007117832139844498
131,0.011987442472057897,0.009047801811749667
132,0.04388487836949383,0.003951614613585343
133,0.04388487836949383,0.0027153667592313456
134,0.06733359631821181,0.0027153667592313456
135,0.18160710059171611,0.0003940668312716734
136,0.33195325443787005,0.0011500457350133047
137,0.057846416831032144,0.03281222099760489
138,0.057846416831032144,0.03682335612216353
139,0.015337869822485162,0.022166259259031283
140,0.0057994082840236985,0.0017103595107277353
141,0.025436160420775844,0.0017103595107277353
142,0.020397698882314318,0.009047801811749667
143,0.00861564760026302,0.005419103073789727
144,0.05114556213017761,0.0027153667592313456
145,0.07626094674556222,0.0027153667592313456
146,0.05114556213017761,0.005419103073789727
147,0.2267224852071008,0.0009365928680745086
148,0.15430795529257083,2.736575217163664e-06
149,0.06614128862590393,0.022166259259031283
150,0.057846416831032144,0.03682335612216353
151,0.015337869822485162,0.025483672566038763
152,0.011987442472057897,0.003951614613585343
153,0.020397698882314318,0.009047801811749667
154,0.011987442472057897,0.01120901208950521
155,0.011987442472057897,0.009047801811749667
156,0.03717975016436564,0.007117832139844498
157,0.03103017751479296,0.0027153667592313456
158,0.04388487836949383,0.005419103073789727
159,0.07626094674556222,0.0027153667592313456
160,0.43492333990795545,0.0005363687425642042
161,0.06614128862590393,0.04106573185257257
162,0.06614128862590393,0.029032326478896635
163,0.024705391190006514,0.009047801811749667
164,0.0006840236686390612,0.005419103073789727
165,0.020397698882314318,0.005419103073789727
166,0.00861564760026302,0.009047801811749667
167,0.0035387245233399318,0.013601462973111149
168,0.011987442472057897,0.01120901208950521
169,0.025436160420775844,0.007117832139844498
170,0.01591479289940833,0.009047801811749667
171,0.04388487836949383,0.007117832139844498
172,0.45718402366863914,8.278140031922508e-05
173,0.06614128862590393,0.03682335612216353
174,0.06614128862590393,0.04106573185257257
175,0.01974385272846806,0.025483672566038763
176,9.000657462196217e-05,0.009047801811749667
177,0.00861564760026302,0.009047801811749667
178,0.0006840236686390612,0.01120901208950521
179,0.0006840236686390612,0.016225154462567466
180,0.0057994082840236985,0.01120901208950521
181,0.01591479289940833,0.007117832139844498
182,0.011987442472057897,0.013601462973111149
183,0.08574385272846823,0.007117832139844498
184,0.27683786982248537,0.003951614613585343
185,0.08439769888231417,0.04106573185257257
186,0.07499171597633127,0.050244205130941806
187,0.03629513477975011,0.029032326478896635
188,0.0005686390532544301,0.009047801811749667
189,9.000657462196217e-05,0.009047801811749667
190,0.005453254437869797,0.016225154462567466
191,0.00819257067718603,0.019080086557874174
192,0.0032694937541091194,0.016225154462567466
193,0.0005686390532544301,0.01120901208950521
194,0.01974385272846806,0.03682335612216353
