,AP Interest DEV Stat,Field DEV Stat
0,0.006008543118238146,0.014850431903489576
1,0.0015251566821889912,0.035213206248258376
2,0.008160467459511595,0.06423249028831794
3,0.0015251566821889912,0.18019509416643414
4,0.010398367626405875,0.19153911717943237
5,0.020055475804224076,0.042884205609008595
6,0.020055475804224076,0.10595420347817551
7,0.027975366564351515,0.019964431477323085
8,0.020055475804224076,0.009129144880263515
9,0.020055475804224076,0.001841695487550989
10,0.016588627071103153,0.040324542280647004
11,0.013450509435944098,0.014850431903489576
12,0.006008543118238146,0.014850431903489576
13,0.008160467459511595,0.01823046599682007
14,0.016588627071103153,1.18425150387632e-05
15,0.010641122898746915,0.0008854841089019499
16,0.00403362782971341,0.003144167254011671
17,0.010641122898746915,0.07446048943598496
18,0.027975366564351515,0.06745271189496646
19,0.020055475804224076,0.028093559966562417
20,0.020055475804224076,0.010367691652051382
21,0.020055475804224076,0.013220344539330324
22,0.008160467459511595,0.007861299152584097
23,0.013450509435944098,0.0012983330328312389
24,0.006008543118238146,0.0024196839810520037
25,0.008160467459511595,1.18425150387632e-05
26,0.0026908877295768415,9.441229982462127e-05
27,0.0015251566821889912,0.00479289940828399
28,0.0014341234550611032,1.18425150387632e-05
29,0.02385105563530686,0.05447593797636428
30,0.02385105563530686,0.17439922798275687
31,0.02385105563530686,0.06745271189496646
32,0.010641122898746915,0.006787891950367927
33,0.013450509435944098,0.016419257814420902
34,0.010641122898746915,0.028093559966562417
35,0.006008543118238146,0.019964431477323085
36,0.006008543118238146,9.441229982462127e-05
37,0.016588627071103153,0.0024196839810520037
38,0.013450509435944098,0.028093559966562417
39,0.008160467459511595,0.003887295317084391
40,0.013177409754560433,0.005701167040928426
41,0.027975366564351515,0.17439922798275687
42,0.02385105563530686,0.17439922798275687
43,0.020055475804224076,0.028093559966562417
44,0.013450509435944098,0.003887295317084391
45,0.020055475804224076,0.0024196839810520037
46,0.016588627071103153,0.013220344539330324
47,0.008160467459511595,0.042884205609008595
48,0.00418534987492656,0.003144167254011671
49,0.008160467459511595,0.0024196839810520037
50,0.008160467459511595,0.013220344539330324
51,0.00017988788129889383,9.441229982462127e-05
52,0.013177409754560433,0.0002755331180645379
53,0.02385105563530686,0.13321022308184058
54,0.02385105563530686,0.15311220475667542
55,0.020055475804224076,0.06079119474175953
56,0.020055475804224076,0.01181665819797074
57,0.016588627071103153,0.003887295317084391
58,0.016588627071103153,0.003887295317084391
59,0.008160467459511595,0.007861299152584097
60,0.00418534987492656,0.04578213870084727
61,0.00418534987492656,0.00479289940828399
62,0.0026908877295768415,0.013220344539330324
63,3.501277966456873e-07,0.003144167254011671
64,0.023486922726795298,0.006787891950367927
65,0.02385105563530686,0.08951482568145701
66,0.027975366564351515,0.12377862282614056
67,0.020055475804224076,0.02385586552803693
68,0.010641122898746915,0.051585995508859256
69,0.013450509435944098,0.003144167254011671
70,0.013450509435944098,0.001841695487550989
71,0.008160467459511595,0.006787891950367927
72,0.0026908877295768415,0.07826402661902328
73,0.008160467459511595,0.01823046599682007
74,0.0026908877295768415,0.00479289940828399
75,0.00403362782971341,0.026029315346915934
76,0.052981688316235453,0.035213206248258376
77,0.02385105563530686,0.08951482568145701
78,0.027975366564351515,0.19707129276008478
79,0.020055475804224076,0.03760773000704825
80,0.013450509435944098,0.006787891950367927
81,0.010641122898746915,0.0005232424724221159
82,0.010641122898746915,0.0012983330328312389
83,0.006008543118238146,0.019964431477323085
84,0.00017988788129889383,0.040324542280647004
85,0.0006881567327630098,0.014850431903489576
86,0.0015251566821889912,9.441229982462127e-05
87,0.00403362782971341,0.021956760477962203
88,0.06544312562974375,0.026029315346915934
89,0.020055475804224076,0.07446048943598496
90,0.020055475804224076,0.17439922798275687
91,0.010641122898746915,0.0024196839810520037
92,0.00418534987492656,0.014850431903489576
93,0.006008543118238146,0.009129144880263515
94,0.0015251566821889912,0.009129144880263515
95,0.0006881567327630098,0.0012983330328312389
96,0.0001495434722562645,0.07107512825976485
97,3.501277966456873e-07,0.07826402661902328
98,0.0014341234550611032,0.030448130603681296
99,0.016285182980676844,0.051585995508859256
